,DateAndTime,Irradiance
1779,07-07-2021 04:10,0
1780,07-07-2021 04:15,0
1781,07-07-2021 04:20,0
1782,07-07-2021 04:25,0
1783,07-07-2021 04:30,0
1784,07-07-2021 04:35,0
1785,07-07-2021 04:40,0
1786,07-07-2021 04:45,0
1787,07-07-2021 04:50,0
1788,07-07-2021 04:55,0
1789,07-07-2021 05:00,0
1790,07-07-2021 05:05,0
1791,07-07-2021 05:10,0
1792,07-07-2021 05:15,0
1793,07-07-2021 05:20,0
1794,07-07-2021 05:25,0
1795,07-07-2021 05:30,0
1796,07-07-2021 05:35,0
1797,07-07-2021 05:40,0
1798,07-07-2021 05:45,0
1799,07-07-2021 05:50,0
1800,07-07-2021 05:55,0
1801,07-07-2021 06:00,0
1802,07-07-2021 06:05,3.807
1803,07-07-2021 06:10,13.09
1804,07-07-2021 06:15,21.141
1805,07-07-2021 06:20,29.911
1806,07-07-2021 06:25,41.126
1807,07-07-2021 06:30,48.352
1808,07-07-2021 06:35,58.996
1809,07-07-2021 06:40,68.149
1810,07-07-2021 06:45,71.626
1811,07-07-2021 06:50,69.454
1812,07-07-2021 06:55,74.694
1813,07-07-2021 07:00,83.005
1814,07-07-2021 07:05,96.395
1815,07-07-2021 07:10,87.597
1816,07-07-2021 07:15,68.872
1817,07-07-2021 07:20,59.977
1818,07-07-2021 07:25,58.469
1819,07-07-2021 07:30,71.472
1820,07-07-2021 07:35,87.733
1821,07-07-2021 07:40,124.15
1822,07-07-2021 07:45,142.214
1823,07-07-2021 07:50,137.164
1824,07-07-2021 07:55,128.356
1825,07-07-2021 08:00,127.144
1826,07-07-2021 08:05,252.63
1827,07-07-2021 08:10,283.248
1828,07-07-2021 08:15,287.328
1829,07-07-2021 08:20,260.191
1830,07-07-2021 08:25,398.451
1831,07-07-2021 08:30,386.423
1832,07-07-2021 08:35,342.294
1833,07-07-2021 08:40,361.6
1834,07-07-2021 08:45,456.43
1835,07-07-2021 08:50,467.671
1836,07-07-2021 08:55,481.192
1837,07-07-2021 09:00,532.57
1838,07-07-2021 09:05,256.221
1839,07-07-2021 09:10,296.879
1840,07-07-2021 09:15,604.933
1841,07-07-2021 09:20,586.695
1842,07-07-2021 09:25,429.896
1843,07-07-2021 09:30,598.617
1844,07-07-2021 09:35,600.435
1845,07-07-2021 09:40,657.249
1846,07-07-2021 09:45,673.296
1847,07-07-2021 09:50,638.321
1848,07-07-2021 09:55,418.627
1849,07-07-2021 10:00,673.58
1850,07-07-2021 10:05,723.462
1851,07-07-2021 10:10,765.894
1852,07-07-2021 10:15,747.833
1853,07-07-2021 10:20,857.089
1854,07-07-2021 10:25,424.564
1855,07-07-2021 10:30,339.117
1856,07-07-2021 10:35,839.781
1857,07-07-2021 10:40,440.017
1858,07-07-2021 10:45,956.49
1859,07-07-2021 10:50,941.485
1860,07-07-2021 10:55,735.054
1861,07-07-2021 11:00,1013.492
1862,07-07-2021 11:05,709.327
1863,07-07-2021 11:10,302.879
1864,07-07-2021 11:15,955.809
1865,07-07-2021 11:20,573.344
1866,07-07-2021 11:25,376.542
1867,07-07-2021 11:30,469.221
1868,07-07-2021 11:35,409.607
1869,07-07-2021 11:40,421.553
1870,07-07-2021 11:45,628.167
1871,07-07-2021 11:50,285.963
1872,07-07-2021 11:55,313.826
1873,07-07-2021 12:00,313.451
1874,07-07-2021 12:05,346.666
1875,07-07-2021 12:10,427.617
1876,07-07-2021 12:15,435.822
1877,07-07-2021 12:20,822.516
1878,07-07-2021 12:25,482.984
1879,07-07-2021 12:30,563.903
1880,07-07-2021 12:35,909.939
1881,07-07-2021 12:40,841.129
1882,07-07-2021 12:45,755.3
1883,07-07-2021 12:50,391.392
1884,07-07-2021 12:55,895.527
1885,07-07-2021 13:00,976.475
1886,07-07-2021 13:05,970.74
1887,07-07-2021 13:10,998.471
1888,07-07-2021 13:15,744.118
1889,07-07-2021 13:20,969.883
1890,07-07-2021 13:25,824.132
1891,07-07-2021 13:30,980.968
1892,07-07-2021 13:35,471.116
1893,07-07-2021 13:40,1018.948
1894,07-07-2021 13:45,951.964
1895,07-07-2021 13:50,874.531
1896,07-07-2021 13:55,912.617
1897,07-07-2021 14:00,907.051
1898,07-07-2021 14:05,892.53
1899,07-07-2021 14:10,868.072
1900,07-07-2021 14:15,832.1
1901,07-07-2021 14:20,858.746
1902,07-07-2021 14:25,832.887
1903,07-07-2021 14:30,796.842
1904,07-07-2021 14:35,740.838
1905,07-07-2021 14:40,750.25
1906,07-07-2021 14:45,782.883
1907,07-07-2021 14:50,824.488
1908,07-07-2021 14:55,746.193
1909,07-07-2021 15:00,767.509
1910,07-07-2021 15:05,738.81
1911,07-07-2021 15:10,714.966
1912,07-07-2021 15:15,739.666
1913,07-07-2021 15:20,658.985
1914,07-07-2021 15:25,568.128
1915,07-07-2021 15:30,684.312
1916,07-07-2021 15:35,685.902
1917,07-07-2021 15:40,713.885
1918,07-07-2021 15:45,485.296
1919,07-07-2021 15:50,633.903
1920,07-07-2021 15:55,499.483
1921,07-07-2021 16:00,467.725
1922,07-07-2021 16:05,405.582
1923,07-07-2021 16:10,359.315
1924,07-07-2021 16:15,247.808
1925,07-07-2021 16:20,183.771
1926,07-07-2021 16:25,164.325
1927,07-07-2021 16:30,167.049
1928,07-07-2021 16:35,139.907
1929,07-07-2021 16:40,138.592
1930,07-07-2021 16:45,173.262
1931,07-07-2021 16:50,144.192
1932,07-07-2021 16:55,116.434
1933,07-07-2021 17:00,87.586
1934,07-07-2021 17:05,82.783
1935,07-07-2021 17:10,85.767
1936,07-07-2021 17:15,94.865
1937,07-07-2021 17:20,68.422
1938,07-07-2021 17:25,53.583
1939,07-07-2021 17:30,39.097
1940,07-07-2021 17:35,31.154
1941,07-07-2021 17:40,33.635
1942,07-07-2021 17:45,26.004
1943,07-07-2021 17:50,30.909
1944,07-07-2021 17:55,41.28
1945,07-07-2021 18:00,55.684
1946,07-07-2021 18:05,65.581
1947,07-07-2021 18:10,66.53
1948,07-07-2021 18:15,58.023
1949,07-07-2021 18:20,48.159
1950,07-07-2021 18:25,40.499
1951,07-07-2021 18:30,31.399
1952,07-07-2021 18:35,23.192
1953,07-07-2021 18:40,14.935
1954,07-07-2021 18:45,8.118
1955,07-07-2021 18:50,3.132
1956,07-07-2021 18:55,1.051
1957,07-07-2021 19:00,0
1958,07-07-2021 19:05,0
1959,07-07-2021 19:10,0
1960,07-07-2021 19:15,0
1961,07-07-2021 19:20,0
1962,07-07-2021 19:25,0
1963,07-07-2021 19:30,0
1964,07-07-2021 19:35,0
1965,07-07-2021 19:40,0
1966,07-07-2021 19:45,0
1967,07-07-2021 19:50,0
1968,07-07-2021 19:55,0
1969,07-07-2021 20:00,0
1970,07-07-2021 20:05,0
1971,07-07-2021 20:10,0
1972,07-07-2021 20:15,0
1973,07-07-2021 20:20,0
1974,07-07-2021 20:25,0
1975,07-07-2021 20:30,0
1976,07-07-2021 20:35,0
1977,07-07-2021 20:40,0
1978,07-07-2021 20:45,0
1979,07-07-2021 20:50,0
1980,07-07-2021 20:55,0
1981,07-07-2021 21:00,0
1982,07-07-2021 21:05,0
1983,07-07-2021 21:10,0
1984,07-07-2021 21:15,0
1985,07-07-2021 21:20,0
1986,07-07-2021 21:25,0
1987,07-07-2021 21:30,0
1988,07-07-2021 21:35,0
1989,07-07-2021 21:40,0
1990,07-07-2021 21:45,0
1991,07-07-2021 21:50,0
1992,07-07-2021 21:55,0
1993,07-07-2021 22:00,0
1994,07-07-2021 22:05,0
1995,07-07-2021 22:10,0
1996,07-07-2021 22:15,0
1997,07-07-2021 22:20,0
1998,07-07-2021 22:25,0
1999,07-07-2021 22:30,0
2000,07-07-2021 22:35,0
2001,07-07-2021 22:40,0
2002,07-07-2021 22:45,0
2003,07-07-2021 22:50,0
2004,07-07-2021 22:55,0
2005,07-07-2021 23:00,0
2006,07-07-2021 23:05,0
2007,07-07-2021 23:10,0
2008,07-07-2021 23:15,0
2009,07-07-2021 23:20,0
2010,07-07-2021 23:25,0
2011,07-07-2021 23:30,0
2012,07-07-2021 23:35,0
2013,07-07-2021 23:40,0
2014,07-07-2021 23:45,0
2015,07-07-2021 23:50,0
2016,07-07-2021 23:55,0
2017,08-07-2021 00:00,0
2018,08-07-2021 00:05,0
2019,08-07-2021 00:10,0
2020,08-07-2021 00:15,0
2021,08-07-2021 00:20,0
2022,08-07-2021 00:25,0
2023,08-07-2021 00:30,0
2024,08-07-2021 00:35,0
2025,08-07-2021 00:40,0
2026,08-07-2021 00:45,0
2027,08-07-2021 00:50,0
2028,08-07-2021 00:55,0
2029,08-07-2021 01:00,0
2030,08-07-2021 01:05,0
2031,08-07-2021 01:10,0
2032,08-07-2021 01:15,0
2033,08-07-2021 01:20,0
2034,08-07-2021 01:25,0
2035,08-07-2021 01:30,0
2036,08-07-2021 01:35,0
2037,08-07-2021 01:40,0
2038,08-07-2021 01:45,0
2039,08-07-2021 01:50,0
2040,08-07-2021 01:55,0
2041,08-07-2021 02:00,0
2042,08-07-2021 02:05,0
2043,08-07-2021 02:10,0
2044,08-07-2021 02:15,0
2045,08-07-2021 02:20,0
2046,08-07-2021 02:25,0
2047,08-07-2021 02:30,0
2048,08-07-2021 02:35,0
2049,08-07-2021 02:40,0
2050,08-07-2021 02:45,0
2051,08-07-2021 02:50,0
2052,08-07-2021 02:55,0
2053,08-07-2021 03:00,0
2054,08-07-2021 03:05,0
2055,08-07-2021 03:10,0
2056,08-07-2021 03:15,0
2057,08-07-2021 03:20,0
2058,08-07-2021 03:25,0
2059,08-07-2021 03:30,0
2060,08-07-2021 03:35,0
2061,08-07-2021 03:40,0
2062,08-07-2021 03:45,0
2063,08-07-2021 03:50,0
2064,08-07-2021 03:55,0
2065,08-07-2021 04:00,0
2066,08-07-2021 04:05,0
2067,08-07-2021 04:10,0
2068,08-07-2021 04:15,0
2069,08-07-2021 04:20,0
2070,08-07-2021 04:25,0
2071,08-07-2021 04:30,0
2072,08-07-2021 04:35,0
2073,08-07-2021 04:40,0
2074,08-07-2021 04:45,0
2075,08-07-2021 04:50,0
2076,08-07-2021 04:55,0
2077,08-07-2021 05:00,0
2078,08-07-2021 05:05,0
2079,08-07-2021 05:10,0
2080,08-07-2021 05:15,0
2081,08-07-2021 05:20,0
2082,08-07-2021 05:25,0
2083,08-07-2021 05:30,0
2084,08-07-2021 05:35,0
2085,08-07-2021 05:40,0
2086,08-07-2021 05:45,0
2087,08-07-2021 05:50,0
2088,08-07-2021 05:55,0
2089,08-07-2021 06:00,0
2090,08-07-2021 06:05,0
2091,08-07-2021 06:10,0
2092,08-07-2021 06:15,0.001
2093,08-07-2021 06:20,1.516
2094,08-07-2021 06:25,4.238
2095,08-07-2021 06:30,5.883
2096,08-07-2021 06:35,11.121
2097,08-07-2021 06:40,14.386
2098,08-07-2021 06:45,21.313
2099,08-07-2021 06:50,33.396
2100,08-07-2021 06:55,43.882
2101,08-07-2021 07:00,50.66
2102,08-07-2021 07:05,56.784
2103,08-07-2021 07:10,68.013
2104,08-07-2021 07:15,80.356
2105,08-07-2021 07:20,91.861
2106,08-07-2021 07:25,101.766
2107,08-07-2021 07:30,99.025
2108,08-07-2021 07:35,77.678
2109,08-07-2021 07:40,68.399
2110,08-07-2021 07:45,102.573
2111,08-07-2021 07:50,134.6
2112,08-07-2021 07:55,152.883
2113,08-07-2021 08:00,158.318
2114,08-07-2021 08:05,162.122
2115,08-07-2021 08:10,173.603
2116,08-07-2021 08:15,182.051
2117,08-07-2021 08:20,187.419
2118,08-07-2021 08:25,196.096
2119,08-07-2021 08:30,201.262
2120,08-07-2021 08:35,192.57
2121,08-07-2021 08:40,191.101
2122,08-07-2021 08:45,188.394
2123,08-07-2021 08:50,194.656
2124,08-07-2021 08:55,200.859
2125,08-07-2021 09:00,184.074
2126,08-07-2021 09:05,150.417
2127,08-07-2021 09:10,122.272
2128,08-07-2021 09:15,116.081
2129,08-07-2021 09:20,134.259
2130,08-07-2021 09:25,220.568
2131,08-07-2021 09:30,254.935
2132,08-07-2021 09:35,337.169
2133,08-07-2021 09:40,326.936
2134,08-07-2021 09:45,326.918
2135,08-07-2021 09:50,250.515
2136,08-07-2021 09:55,208.653
2137,08-07-2021 10:00,244.072
2138,08-07-2021 10:05,246.577
2139,08-07-2021 10:10,218.291
2140,08-07-2021 10:15,262.763
2141,08-07-2021 10:20,247.351
2142,08-07-2021 10:25,265.561
2143,08-07-2021 10:30,189.93
2144,08-07-2021 10:35,309.003
2145,08-07-2021 10:40,465.33
2146,08-07-2021 10:45,475.25
2147,08-07-2021 10:50,414.593
2148,08-07-2021 10:55,524.366
2149,08-07-2021 11:00,548.11
2150,08-07-2021 11:05,528.042
2151,08-07-2021 11:10,329.138
2152,08-07-2021 11:15,512.489
2153,08-07-2021 11:20,429.539
2154,08-07-2021 11:25,488.536
2155,08-07-2021 11:30,372.399
2156,08-07-2021 11:35,387.026
2157,08-07-2021 11:40,371.912
2158,08-07-2021 11:45,604.459
2159,08-07-2021 11:50,444.479
2160,08-07-2021 11:55,455.988
2161,08-07-2021 12:00,492.031
2162,08-07-2021 12:05,456.946
2163,08-07-2021 12:10,401.143
2164,08-07-2021 12:15,488.283
2165,08-07-2021 12:20,523.911
2166,08-07-2021 12:25,438.453
2167,08-07-2021 12:30,509.102
2168,08-07-2021 12:35,406.59
2169,08-07-2021 12:40,377.433
2170,08-07-2021 12:45,470.789
2171,08-07-2021 12:50,535.452
2172,08-07-2021 12:55,492.901
2173,08-07-2021 13:00,531.58
2174,08-07-2021 13:05,506.697
2175,08-07-2021 13:10,495.425
2176,08-07-2021 13:15,421.363
2177,08-07-2021 13:20,447.693
2178,08-07-2021 13:25,471.413
2179,08-07-2021 13:30,423.051
2180,08-07-2021 13:35,399.017
2181,08-07-2021 13:40,481.837
2182,08-07-2021 13:45,430.96
2183,08-07-2021 13:50,430.278
2184,08-07-2021 13:55,509.581
2185,08-07-2021 14:00,471.473
2186,08-07-2021 14:05,474.417
2187,08-07-2021 14:10,446.211
2188,08-07-2021 14:15,433.107
2189,08-07-2021 14:20,397.624
2190,08-07-2021 14:25,385.809
2191,08-07-2021 14:30,379.305
2192,08-07-2021 14:35,370.43
2193,08-07-2021 14:40,392.177
2194,08-07-2021 14:45,376.238
2195,08-07-2021 14:50,364.943
2196,08-07-2021 14:55,356.223
2197,08-07-2021 15:00,363.513
2198,08-07-2021 15:05,365.025
2199,08-07-2021 15:10,352.996
2200,08-07-2021 15:15,338.55
2201,08-07-2021 15:20,335.067
2202,08-07-2021 15:25,325.433
2203,08-07-2021 15:30,310.68
2204,08-07-2021 15:35,307.42
2205,08-07-2021 15:40,308.961
2206,08-07-2021 15:45,309.586
2207,08-07-2021 15:50,308.442
2208,08-07-2021 15:55,302.913
2209,08-07-2021 16:00,300.489
2210,08-07-2021 16:05,286.419
2211,08-07-2021 16:10,275.964
2212,08-07-2021 16:15,260.974
2213,08-07-2021 16:20,239.824
2214,08-07-2021 16:25,221.338
2215,08-07-2021 16:30,212.217
2216,08-07-2021 16:35,208.585
2217,08-07-2021 16:40,204.558
2218,08-07-2021 16:45,203.77
2219,08-07-2021 16:50,204.314
2220,08-07-2021 16:55,202.651
2221,08-07-2021 17:00,193.996
2222,08-07-2021 17:05,181.503
2223,08-07-2021 17:10,174.875
2224,08-07-2021 17:15,172.259
2225,08-07-2021 17:20,167.649
2226,08-07-2021 17:25,159.017
2227,08-07-2021 17:30,141.784
2228,08-07-2021 17:35,125.951
2229,08-07-2021 17:40,113.681
2230,08-07-2021 17:45,100.352
2231,08-07-2021 17:50,84.612
2232,08-07-2021 17:55,70.381
2233,08-07-2021 18:00,59.801
2234,08-07-2021 18:05,50.077
2235,08-07-2021 18:10,42.106
2236,08-07-2021 18:15,34.399
2237,08-07-2021 18:20,27.287
2238,08-07-2021 18:25,22.005
2239,08-07-2021 18:30,17.172
2240,08-07-2021 18:35,12.942
2241,08-07-2021 18:40,8.437
2242,08-07-2021 18:45,4.408
2243,08-07-2021 18:50,1.66
2244,08-07-2021 18:55,0
2245,08-07-2021 19:00,0
2246,08-07-2021 19:05,0
2247,08-07-2021 19:10,0
2248,08-07-2021 19:15,0
2249,08-07-2021 19:20,0
2250,08-07-2021 19:25,0
2251,08-07-2021 19:30,0
2252,08-07-2021 19:35,0
2253,08-07-2021 19:40,0
2254,08-07-2021 19:45,0
2255,08-07-2021 19:50,0
2256,08-07-2021 19:55,0
2257,08-07-2021 20:00,0
2258,08-07-2021 20:05,0
2259,08-07-2021 20:10,0
2260,08-07-2021 20:15,0
2261,08-07-2021 20:20,0
2262,08-07-2021 20:25,0
2263,08-07-2021 20:30,0
2264,08-07-2021 20:35,0
2265,08-07-2021 20:40,0
2266,08-07-2021 20:45,0
2267,08-07-2021 20:50,0
2268,08-07-2021 20:55,0
2269,08-07-2021 21:00,0
2270,08-07-2021 21:05,0
2271,08-07-2021 21:10,0
2272,08-07-2021 21:15,0
2273,08-07-2021 21:20,0
2274,08-07-2021 21:25,0
2275,08-07-2021 21:30,0
2276,08-07-2021 21:35,0
2277,08-07-2021 21:40,0
2278,08-07-2021 21:45,0
2279,08-07-2021 21:50,0
2280,08-07-2021 21:55,0
2281,08-07-2021 22:00,0
2282,08-07-2021 22:05,0
2283,08-07-2021 22:10,0
2284,08-07-2021 22:15,0
2285,08-07-2021 22:20,0
2286,08-07-2021 22:25,0
2287,08-07-2021 22:30,0
2288,08-07-2021 22:35,0
2289,08-07-2021 22:40,0
2290,08-07-2021 22:45,0
2291,08-07-2021 22:50,0
2292,08-07-2021 22:55,0
2293,08-07-2021 23:00,0
2294,08-07-2021 23:05,0
2295,08-07-2021 23:10,0
2296,08-07-2021 23:15,0
2297,08-07-2021 23:20,0
2298,08-07-2021 23:25,0
2299,08-07-2021 23:30,0
2300,08-07-2021 23:35,0
2301,08-07-2021 23:40,0
2302,08-07-2021 23:45,0
2303,08-07-2021 23:50,0
2304,08-07-2021 23:55,0
2305,09-07-2021 00:00,0
2306,09-07-2021 00:05,0
2307,09-07-2021 00:10,0
2308,09-07-2021 00:15,0
2309,09-07-2021 00:20,0
2310,09-07-2021 00:25,0
2311,09-07-2021 00:30,0
2312,09-07-2021 00:35,0
2313,09-07-2021 00:40,0
2314,09-07-2021 00:45,0
2315,09-07-2021 00:50,0
2316,09-07-2021 00:55,0
2317,09-07-2021 01:00,0
2318,09-07-2021 01:05,0
2319,09-07-2021 01:10,0
2320,09-07-2021 01:15,0
2321,09-07-2021 01:20,0
2322,09-07-2021 01:25,0
2323,09-07-2021 01:30,0
2324,09-07-2021 01:35,0
2325,09-07-2021 01:40,0
2326,09-07-2021 01:45,0
2327,09-07-2021 01:50,0
2328,09-07-2021 01:55,0
2329,09-07-2021 02:00,0
2330,09-07-2021 02:05,0
2331,09-07-2021 02:10,0
2332,09-07-2021 02:15,0
2333,09-07-2021 02:20,0
2334,09-07-2021 02:25,0
2335,09-07-2021 02:30,0
2336,09-07-2021 02:35,0
2337,09-07-2021 02:40,0
2338,09-07-2021 02:45,0
2339,09-07-2021 02:50,0
2340,09-07-2021 02:55,0
2341,09-07-2021 03:00,0
2342,09-07-2021 03:05,0
2343,09-07-2021 03:10,0
2344,09-07-2021 03:15,0
2345,09-07-2021 03:20,0
2346,09-07-2021 03:25,0
2347,09-07-2021 03:30,0
2348,09-07-2021 03:35,0
2349,09-07-2021 03:40,0
2350,09-07-2021 03:45,0
2351,09-07-2021 03:50,0
2352,09-07-2021 03:55,0
2353,09-07-2021 04:00,0
2354,09-07-2021 04:05,0
2355,09-07-2021 04:10,0
2356,09-07-2021 04:15,0
2357,09-07-2021 04:20,0
2358,09-07-2021 04:25,0
2359,09-07-2021 04:30,0
2360,09-07-2021 04:35,0
2361,09-07-2021 04:40,0
2362,09-07-2021 04:45,0
2363,09-07-2021 04:50,0
2364,09-07-2021 04:55,0
2365,09-07-2021 05:00,0
2366,09-07-2021 05:05,0
2367,09-07-2021 05:10,0
2368,09-07-2021 05:15,0
2369,09-07-2021 05:20,0
2370,09-07-2021 05:25,0
2371,09-07-2021 05:30,0
2372,09-07-2021 05:35,0
2373,09-07-2021 05:40,0
2374,09-07-2021 05:45,0
2375,09-07-2021 05:50,0
2376,09-07-2021 05:55,0
2377,09-07-2021 06:00,0
2378,09-07-2021 06:05,0
2379,09-07-2021 06:10,2.435
2380,09-07-2021 06:15,7.753
2381,09-07-2021 06:20,12.705
2382,09-07-2021 06:25,16.205
2383,09-07-2021 06:30,18.809
2384,09-07-2021 06:35,23.561
2385,09-07-2021 06:40,31.08
2386,09-07-2021 06:45,40.922
2387,09-07-2021 06:50,52.398
2388,09-07-2021 06:55,61.758
2389,09-07-2021 07:00,68.737
2390,09-07-2021 07:05,74.918
2391,09-07-2021 07:10,83.364
2392,09-07-2021 07:15,94.786
2393,09-07-2021 07:20,100.719
2394,09-07-2021 07:25,106.419
2395,09-07-2021 07:30,122.231
2396,09-07-2021 07:35,129.831
2397,09-07-2021 07:40,151.151
2398,09-07-2021 07:45,227.946
2399,09-07-2021 07:50,165.081
2400,09-07-2021 07:55,168.782
2401,09-07-2021 08:00,230.315
2402,09-07-2021 08:05,242.586
2403,09-07-2021 08:10,223.465
2404,09-07-2021 08:15,174.736
2405,09-07-2021 08:20,215.498
2406,09-07-2021 08:25,160.295
2407,09-07-2021 08:30,137.725
2408,09-07-2021 08:35,103.576
2409,09-07-2021 08:40,83.73
2410,09-07-2021 08:45,258.725
2411,09-07-2021 08:50,199.947
2412,09-07-2021 08:55,240.88
2413,09-07-2021 09:00,185.96
2414,09-07-2021 09:05,316.293
2415,09-07-2021 09:10,290.141
2416,09-07-2021 09:15,220.634
2417,09-07-2021 09:20,207.46
2418,09-07-2021 09:25,188.945
2419,09-07-2021 09:30,309.101
2420,09-07-2021 09:35,438.678
2421,09-07-2021 09:40,473.932
2422,09-07-2021 09:45,334.741
2423,09-07-2021 09:50,477.513
2424,09-07-2021 09:55,310.913
2425,09-07-2021 10:00,494.741
2426,09-07-2021 10:05,266.687
2427,09-07-2021 10:10,123.57
2428,09-07-2021 10:15,199.931
2429,09-07-2021 10:20,258.515
2430,09-07-2021 10:25,197.172
2431,09-07-2021 10:30,342.328
2432,09-07-2021 10:35,322.529
2433,09-07-2021 10:40,357.939
2434,09-07-2021 10:45,362.076
2435,09-07-2021 10:50,375.243
2436,09-07-2021 10:55,338.045
2437,09-07-2021 11:00,235.249
2438,09-07-2021 11:05,375.14
2439,09-07-2021 11:10,423.603
2440,09-07-2021 11:15,502.372
2441,09-07-2021 11:20,477.623
2442,09-07-2021 11:25,394.048
2443,09-07-2021 11:30,390.565
2444,09-07-2021 11:35,450.629
2445,09-07-2021 11:40,652.62
2446,09-07-2021 11:45,705.448
2447,09-07-2021 11:50,752.471
2448,09-07-2021 11:55,784.204
2449,09-07-2021 12:00,687.188
2450,09-07-2021 12:05,666.997
2451,09-07-2021 12:10,462.861
2452,09-07-2021 12:15,604.827
2453,09-07-2021 12:20,515.205
2454,09-07-2021 12:25,897.464
2455,09-07-2021 12:30,890.319
2456,09-07-2021 12:35,490.976
2457,09-07-2021 12:40,966.399
2458,09-07-2021 12:45,577.617
2459,09-07-2021 12:50,287.6
2460,09-07-2021 12:55,378.994
2461,09-07-2021 13:00,460.34
2462,09-07-2021 13:05,440.119
2463,09-07-2021 13:10,341.916
2464,09-07-2021 13:15,283.011
2465,09-07-2021 13:20,331.753
2466,09-07-2021 13:25,362.512
2467,09-07-2021 13:30,957.104
2468,09-07-2021 13:35,1230.674
2469,09-07-2021 13:40,356.736
2470,09-07-2021 13:45,397.538
2471,09-07-2021 13:50,450.292
2472,09-07-2021 13:55,375.894
2473,09-07-2021 14:00,321.04
2474,09-07-2021 14:05,293.772
2475,09-07-2021 14:10,258.222
2476,09-07-2021 14:15,257.149
2477,09-07-2021 14:20,258.926
2478,09-07-2021 14:25,294.694
2479,09-07-2021 14:30,490.506
2480,09-07-2021 14:35,341.33
2481,09-07-2021 14:40,281.928
2482,09-07-2021 14:45,245.718
2483,09-07-2021 14:50,167.149
2484,09-07-2021 14:55,109.074
2485,09-07-2021 15:00,80.975
2486,09-07-2021 15:05,118.115
2487,09-07-2021 15:10,118.662
2488,09-07-2021 15:15,123.288
2489,09-07-2021 15:20,198.036
2490,09-07-2021 15:25,189.482
2491,09-07-2021 15:30,192.975
2492,09-07-2021 15:35,209.077
2493,09-07-2021 15:40,210.289
2494,09-07-2021 15:45,147.402
2495,09-07-2021 15:50,120.01
2496,09-07-2021 15:55,104.902
2497,09-07-2021 16:00,65.062
2498,09-07-2021 16:05,69.258
2499,09-07-2021 16:10,98.098
2500,09-07-2021 16:15,125.697
2501,09-07-2021 16:20,128.998
2502,09-07-2021 16:25,83.25
2503,09-07-2021 16:30,24.228
2504,09-07-2021 16:35,8.28
2505,09-07-2021 16:40,8.902
2506,09-07-2021 16:45,22.218
2507,09-07-2021 16:50,35.369
2508,09-07-2021 16:55,41.034
2509,09-07-2021 17:00,43.685
2510,09-07-2021 17:05,41.766
2511,09-07-2021 17:10,31.991
2512,09-07-2021 17:15,29.052
2513,09-07-2021 17:20,25.415
2514,09-07-2021 17:25,21.877
2515,09-07-2021 17:30,16.632
2516,09-07-2021 17:35,13.753
2517,09-07-2021 17:40,11.521
2518,09-07-2021 17:45,10.539
2519,09-07-2021 17:50,9.694
2520,09-07-2021 17:55,7.514
2521,09-07-2021 18:00,6.297
2522,09-07-2021 18:05,4.891
2523,09-07-2021 18:10,4.165
2524,09-07-2021 18:15,3.721
2525,09-07-2021 18:20,3.009
2526,09-07-2021 18:25,2.043
2527,09-07-2021 18:30,1.22
2528,09-07-2021 18:35,0.638
2529,09-07-2021 18:40,0.105
2530,09-07-2021 18:45,0
2531,09-07-2021 18:50,0
2532,09-07-2021 18:55,0
2533,09-07-2021 19:00,0
2534,09-07-2021 19:05,0
2535,09-07-2021 19:10,0
2536,09-07-2021 19:15,0
2537,09-07-2021 19:20,0
2538,09-07-2021 19:25,0
2539,09-07-2021 19:30,0
2540,09-07-2021 19:35,0
2541,09-07-2021 19:40,0
2542,09-07-2021 19:45,0
2543,09-07-2021 19:50,0
2544,09-07-2021 19:55,0
2545,09-07-2021 20:00,0
2546,09-07-2021 20:05,0
2547,09-07-2021 20:10,0
2548,09-07-2021 20:15,0
2549,09-07-2021 20:20,0
2550,09-07-2021 20:25,0
2551,09-07-2021 20:30,0
2552,09-07-2021 20:35,0
2553,09-07-2021 20:40,0
2554,09-07-2021 20:45,0
2555,09-07-2021 20:50,0
2556,09-07-2021 20:55,0
2557,09-07-2021 21:00,0
2558,09-07-2021 21:05,0
2559,09-07-2021 21:10,0
2560,09-07-2021 21:15,0
2561,09-07-2021 21:20,0
2562,09-07-2021 21:25,0
2563,09-07-2021 21:30,0
2564,09-07-2021 21:35,0
2565,09-07-2021 21:40,0
2566,09-07-2021 21:45,0
2567,09-07-2021 21:50,0
2568,09-07-2021 21:55,0
2569,09-07-2021 22:00,0
2570,09-07-2021 22:05,0
2571,09-07-2021 22:10,0
2572,09-07-2021 22:15,0
2573,09-07-2021 22:20,0
2574,09-07-2021 22:25,0
2575,09-07-2021 22:30,0
2576,09-07-2021 22:35,0
2577,09-07-2021 22:40,0
2578,09-07-2021 22:45,0
2579,09-07-2021 22:50,0
2580,09-07-2021 22:55,0
2581,09-07-2021 23:00,0
2582,09-07-2021 23:05,0
2583,09-07-2021 23:10,0
2584,09-07-2021 23:15,0
2585,09-07-2021 23:20,0
2586,09-07-2021 23:25,0
2587,09-07-2021 23:30,0
2588,09-07-2021 23:35,0
2589,09-07-2021 23:40,0
2590,09-07-2021 23:45,0
2591,09-07-2021 23:50,0
2592,09-07-2021 23:55,0
2593,10-07-2021 00:00,0
2594,10-07-2021 00:05,0
